koppen_value,Frequencia_Absoluta,Porcentagem (%),Nome_Clima
3,199,68.15068493150685,"Aw   Tropical, savannah"
6,86,29.45205479452055,"BSh  Arid, steppe, hot"
0,4,1.36986301369863,
2,2,0.684931506849315,"Am   Tropical, monsoon"
4,1,0.3424657534246575,"BWh  Arid, desert, hot"
